dossier_id,section,row_count,first_token,header_present,standard_section
M4-FUNG-0077,EXPERIMENTS,2,experiment_id,True,True
M4-FUNG-0077,CLAIMS_AND_EVIDENCE,3,claim_id,True,True
M4-FUNG-0077,RELATIONSHIPS,3,relationship_id,True,True
M4-FUNG-0077,CONFLICTS_AND_UNCERTAINTIES,2,issue_id,True,True
M4-FUNG-0077,SOURCES,4,source_id,True,True
M4-FUNG-0078,RECORD_CONTROL,8,field,True,True
M4-FUNG-0078,RECORD_IDENTITY,4,field,True,True
M4-FUNG-0078,ORGANISM_AND_SEQUENCE,4,organism_name,False,False
M4-FUNG-0078,PRODUCT_ACTIVATION_EVIDENCE,4,primary_product,False,False
M4-FUNG-0078,GENES,5,gene_id,True,True
M4-FUNG-0078,EXPERIMENTS_AND_CLAIMS,2,E001,False,False
M4-FUNG-0078,CONFLICTS_AND_UNCERTAINTIES,1,U001,False,True
M4-FUNG-0078,SOURCES,5,source_id,True,True
M4-FUNG-0079,RECORD_CONTROL,8,field,True,True
M4-FUNG-0079,RECORD_IDENTITY,2,mibig_accession,False,True
M4-FUNG-0079,ORGANISM_AND_SEQUENCE,3,organism_name,False,False
M4-FUNG-0079,PRODUCT_ACTIVATION_EVIDENCE,3,primary_product,False,False
M4-FUNG-0079,GENES,3,aptA / AN6000,False,True
M4-FUNG-0079,EXPERIMENTS_AND_CLAIMS,2,E001,False,False
M4-FUNG-0079,CONFLICTS_AND_UNCERTAINTIES,1,U001,False,True
M4-FUNG-0079,SOURCES,3,S001,False,True
M4-FUNG-0080,RECORD_CONTROL,8,field,True,True
M4-FUNG-0080,RECORD_IDENTITY,2,mibig_accession,False,True
M4-FUNG-0080,ORGANISM_AND_SEQUENCE,3,organism_name,False,False
M4-FUNG-0080,PRODUCT_ACTIVATION_EVIDENCE,3,primary_product,False,False
M4-FUNG-0080,GENES,4,bsc8,False,True
M4-FUNG-0080,EXPERIMENTS_AND_CLAIMS,2,E001,False,False
M4-FUNG-0080,SOURCES,5,S001,False,True
M4-FUNG-0081,RECORD_CONTROL,8,field,True,True
M4-FUNG-0081,RECORD_IDENTITY,2,mibig_accession,False,True
M4-FUNG-0081,ORGANISM_AND_SEQUENCE,3,organism_name,False,False
M4-FUNG-0081,PRODUCT_ACTIVATION_EVIDENCE,3,primary_product,False,False
M4-FUNG-0081,GENES,3,helA / Afu4g14770 / AfuOSC3,False,True
M4-FUNG-0081,EXPERIMENTS_AND_CLAIMS,2,E001,False,False
M4-FUNG-0081,SOURCES,4,S001,False,True
M4-FUNG-0082,RECORD_CONTROL,8,field,True,True
M4-FUNG-0082,RECORD_IDENTITY,2,mibig_accession,False,True
M4-FUNG-0082,ORGANISM_AND_SEQUENCE,3,organism_name,False,False
M4-FUNG-0082,PRODUCT_ACTIVATION_EVIDENCE,3,primary_product,False,False
M4-FUNG-0082,GENES,2,PaGGS1,False,True
M4-FUNG-0082,EXPERIMENTS_AND_CLAIMS,2,E001,False,False
M4-FUNG-0082,SOURCES,3,S001,False,True
M4-FUNG-0083,RECORD_CONTROL,8,field,True,True
M4-FUNG-0083,RECORD_IDENTITY,3,mibig_accession,False,True
M4-FUNG-0083,ORGANISM_AND_SEQUENCE,3,organism_name,False,False
M4-FUNG-0083,PRODUCT_AND_EVIDENCE,3,primary_product,False,False
M4-FUNG-0083,GENES,2,PaGGS4,False,True
M4-FUNG-0083,EXPERIMENTS_AND_CLAIMS,2,E001,False,False
M4-FUNG-0083,CONFLICTS_AND_UNCERTAINTIES,1,U001,False,True
M4-FUNG-0083,SOURCES,3,S001,False,True
M4-FUNG-0084,RECORD_CONTROL,8,field,True,True
M4-FUNG-0084,RECORD_IDENTITY,3,mibig_accession,False,True
M4-FUNG-0084,ORGANISM_AND_PRODUCT,4,organism_name,False,False
M4-FUNG-0084,GENES,7,FgaPT2 / DmaW,False,True
M4-FUNG-0084,MEASUREMENTS_AND_CLAIMS,4,Q001,False,False
M4-FUNG-0084,CONFLICTS_AND_UNCERTAINTIES,1,U001,False,True
M4-FUNG-0084,SOURCES,4,S001,False,True
M4-FUNG-0085,RECORD_CONTROL,8,field,True,True
M4-FUNG-0085,RECORD_IDENTITY,3,mibig_accession,False,True
M4-FUNG-0085,ORGANISM_AND_PRODUCT,6,organism_name,False,False
M4-FUNG-0085,MEASUREMENTS_AND_PATHWAY_CANDIDATES,2,Q001,False,False
M4-FUNG-0085,CLAIMS_AND_CONFLICTS,3,C001,False,False
M4-FUNG-0085,SOURCES,5,S001,False,True
M4-FUNG-0086,RECORD_CONTROL,8,field,True,True
M4-FUNG-0086,RECORD_IDENTITY,3,mibig_accession,False,True
M4-FUNG-0086,ORGANISM_PRODUCT_CONTEXT,5,organism_name,False,False
M4-FUNG-0086,GENES,3,lolC,False,True
M4-FUNG-0086,MEASUREMENTS_AND_TEMPORAL_CONTEXT,2,Q001,False,False
M4-FUNG-0086,CLAIMS_AND_CONFLICTS,2,C001,False,False
M4-FUNG-0086,SOURCES,6,S001,False,True
M4-FUNG-0087,RECORD_CONTROL,7,field,True,True
M4-FUNG-0087,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0087,GENES_AND_MECHANISM,5,malA,False,False
M4-FUNG-0087,SOURCES,3,S001,False,True
M4-FUNG-0088,RECORD_CONTROL,6,field,True,True
M4-FUNG-0088,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0088,GENES_AND_MECHANISM,5,notE,False,False
M4-FUNG-0088,SOURCES,2,S001,False,True
M4-FUNG-0089,RECORD_CONTROL,6,field,True,True
M4-FUNG-0089,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0089,GENES_AND_MECHANISM,4,phqB,False,False
M4-FUNG-0089,SOURCES,3,S001,False,True
M4-FUNG-0090,RECORD_CONTROL,6,field,True,True
M4-FUNG-0090,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0090,GENES_AND_MECHANISM,4,pksCT,False,False
M4-FUNG-0090,SOURCES,6,S001,False,True
M4-FUNG-0091,RECORD_CONTROL,6,field,True,True
M4-FUNG-0091,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0091,CLAIMS_AND_UNCERTAINTY,3,C001,False,False
M4-FUNG-0091,SOURCES,2,S001,False,True
M4-FUNG-0092,RECORD_CONTROL,6,field,True,True
M4-FUNG-0092,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0092,PHYSIOLOGY_AND_REGULATION,3,ferrichrome production,False,False
M4-FUNG-0092,SOURCES,3,S001,False,True
M4-FUNG-0093,RECORD_CONTROL,6,field,True,True
M4-FUNG-0093,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0093,GENES_AND_MECHANISM,4,Tri13,False,False
M4-FUNG-0093,SOURCES,4,S001,False,True
M4-FUNG-0094,RECORD_CONTROL,6,field,True,True
M4-FUNG-0094,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0094,CLAIMS_AND_CONFLICTS,3,C001,False,False
M4-FUNG-0094,SOURCES,2,S001,False,True
M4-FUNG-0095,RECORD_CONTROL,6,field,True,True
M4-FUNG-0095,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0095,GENES_AND_MECHANISM,4,ApdA,False,False
M4-FUNG-0095,SOURCES,4,S001,False,True
M4-FUNG-0096,RECORD_CONTROL,6,field,True,True
M4-FUNG-0096,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0096,GENES_AND_MECHANISM,5,cheA,False,False
M4-FUNG-0096,SOURCES,3,S001,False,True
M4-FUNG-0097,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0097,GENES_AND_MECHANISM,2,cpaH,False,False
M4-FUNG-0097,SOURCES,3,S001,False,True
M4-FUNG-0097,RECORD_CONTROL,3,sheet_record_status,False,True
M4-FUNG-0098,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0098,GENES_AND_MECHANISM,3,ccsA,False,False
M4-FUNG-0098,SOURCES,2,S001,False,True
M4-FUNG-0098,RECORD_CONTROL,2,sheet_record_status,False,True
M4-FUNG-0099,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0099,SOURCES,2,S001,False,True
M4-FUNG-0099,RECORD_CONTROL,2,sheet_record_status,False,True
M4-FUNG-0100,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0100,SOURCES,2,S001,False,True
M4-FUNG-0100,RECORD_CONTROL,2,sheet_record_status,False,True
M4-FUNG-0101,RECORD_IDENTITY,7,mibig_accession,False,True
M4-FUNG-0101,SOURCES,2,S001,False,True
M4-FUNG-0101,RECORD_CONTROL,2,sheet_record_status,False,True
M4-FUNG-0102,RECORD_IDENTITY,8,mibig_accession,False,True
M4-FUNG-0102,SOURCES,2,S001,False,True
M4-FUNG-0102,RECORD_CONTROL,2,sheet_record_status,False,True
M4-FUNG-0103,RECORD_IDENTITY,7,mibig_accession,False,True
M4-FUNG-0103,SOURCES,2,S001,False,True
M4-FUNG-0103,RECORD_CONTROL,2,sheet_record_status,False,True
M4-FUNG-0104,RECORD_IDENTITY,8,mibig_accession,False,True
M4-FUNG-0104,SOURCES,4,S001,False,True
M4-FUNG-0104,RECORD_CONTROL,2,sheet_record_status,False,True
M4-FUNG-0105,RECORD_IDENTITY,9,mibig_accession,False,True
M4-FUNG-0105,SOURCES,3,S001,False,True
M4-FUNG-0105,RECORD_CONTROL,2,sheet_record_status,False,True
M4-FUNG-0106,RECORD_IDENTITY,9,mibig_accession,False,True
M4-FUNG-0106,SOURCES,2,S001,False,True
M4-FUNG-0106,RECORD_CONTROL,2,sheet_record_status,False,True
M4-FUNG-0107,RECORD_CONTROL,5,field,True,True
M4-FUNG-0107,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0107,GENES_AND_MECHANISM,6,fma-PKS / Afu8g00370,False,False
M4-FUNG-0107,SOURCES,3,S001,False,True
M4-FUNG-0108,RECORD_CONTROL,5,field,True,True
M4-FUNG-0108,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0108,FUNCTIONAL_PROGRAMME,4,LTM_locus,False,False
M4-FUNG-0108,SOURCES,4,S001,False,True
M4-FUNG-0109,RECORD_CONTROL,5,field,True,True
M4-FUNG-0109,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0109,GENES_AND_MECHANISM,4,paxG/paxM/paxB/paxC,False,False
M4-FUNG-0109,SOURCES,4,S001,False,True
M4-FUNG-0110,RECORD_CONTROL,5,field,True,True
M4-FUNG-0110,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0110,GENES_AND_MECHANISM,4,notE,False,False
M4-FUNG-0110,SOURCES,3,S001,False,True
M4-FUNG-0111,RECORD_CONTROL,5,field,True,True
M4-FUNG-0111,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0111,GENES_AND_REGULATION,5,encA / AFUA_4G00210,False,False
M4-FUNG-0111,SOURCES,3,S001,False,True
M4-FUNG-0112,RECORD_CONTROL,5,field,True,True
M4-FUNG-0112,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0112,GENES_AND_ACTIVATION,5,orsA / AN7909,False,False
M4-FUNG-0112,SOURCES,3,S001,False,True
M4-FUNG-0113,RECORD_CONTROL,5,field,True,True
M4-FUNG-0113,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0113,ACTIVATION_AND_MECHANISM,5,ATEG_00325.1,False,False
M4-FUNG-0113,SOURCES,2,S001,False,True
M4-FUNG-0114,RECORD_CONTROL,5,field,True,True
M4-FUNG-0114,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0114,GENES_AND_MECHANISM,4,aclP,False,False
M4-FUNG-0114,SOURCES,4,S001,False,True
M4-FUNG-0115,RECORD_CONTROL,5,field,True,True
M4-FUNG-0115,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0115,ACTIVATION_AND_MECHANISM,5,pynR,False,False
M4-FUNG-0115,SOURCES,3,S001,False,True
M4-FUNG-0116,RECORD_CONTROL,5,field,True,True
M4-FUNG-0116,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0116,PROGRAMMING_AND_RECONSTRUCTION,4,PKS-NRPS_core,False,False
M4-FUNG-0116,SOURCES,2,S001,False,True
M4-FUNG-0117,RECORD_CONTROL,4,field,True,True
M4-FUNG-0117,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0117,GENES_AND_MECHANISM,4,HRPKS_AIA58899.1,False,False
M4-FUNG-0117,SOURCES,4,S001,False,True
M4-FUNG-0118,RECORD_CONTROL,4,field,True,True
M4-FUNG-0118,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0118,GENES_AND_MECHANISM,3,NRPS_ADY16697.1,False,False
M4-FUNG-0118,SOURCES,4,S001,False,True
M4-FUNG-0119,RECORD_CONTROL,4,field,True,True
M4-FUNG-0119,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0119,GENES_AND_MECHANISM,2,core_architecture,False,False
M4-FUNG-0119,SOURCES,5,S001,False,True
M4-FUNG-0120,RECORD_CONTROL,4,field,True,True
M4-FUNG-0120,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0120,GENES_AND_MECHANISM,3,TESG_06702,False,False
M4-FUNG-0120,SOURCES,5,S001,False,True
M4-FUNG-0121,RECORD_CONTROL,4,field,True,True
M4-FUNG-0121,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0121,EVIDENCE_AND_PROVENANCE,2,experimental_basis,False,False
M4-FUNG-0121,SOURCES,4,S001,False,True
M4-FUNG-0122,RECORD_CONTROL,4,field,True,True
M4-FUNG-0122,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0122,GENES_AND_BOUNDARY,2,HTS1_AGQ43600.1,False,False
M4-FUNG-0122,SOURCES,5,S001,False,True
M4-FUNG-0123,RECORD_CONTROL,4,field,True,True
M4-FUNG-0123,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0123,GENES_AND_MECHANISM,2,glpks3_AKL78824.1,False,False
M4-FUNG-0123,SOURCES,4,S001,False,True
M4-FUNG-0124,RECORD_CONTROL,4,field,True,True
M4-FUNG-0124,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0124,EVIDENCE_AND_MECHANISM,2,functional_cluster,False,False
M4-FUNG-0124,SOURCES,4,S001,False,True
M4-FUNG-0125,RECORD_CONTROL,4,field,True,True
M4-FUNG-0125,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0125,GENES_AND_MECHANISM,2,pathway_architecture,False,False
M4-FUNG-0125,SOURCES,5,S001,False,True
M4-FUNG-0126,RECORD_CONTROL,4,field,True,True
M4-FUNG-0126,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0126,GENES_AND_MECHANISM,3,fumoS_AKC54422.1,False,False
M4-FUNG-0126,SOURCES,4,S001,False,True
M4-FUNG-0127,RECORD_CONTROL,6,field,True,True
M4-FUNG-0127,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0127,GENES_AND_PATHWAY,4,CgsA,False,False
M4-FUNG-0127,ACTIVATION_AND_EXPERIMENTS,3,activation_context,False,False
M4-FUNG-0127,CLAIMS,2,C001,False,True
M4-FUNG-0127,CONFLICTS_AND_UNCERTAINTIES,1,U001,False,True
M4-FUNG-0127,SOURCES,3,S001,False,True
M4-FUNG-0128,RECORD_CONTROL,6,field,True,True
M4-FUNG-0128,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0128,PATHWAY_AND_GENES,4,cluster_size,False,False
M4-FUNG-0128,EXPERIMENTS_AND_CONTEXT,2,evidence_architecture,False,False
M4-FUNG-0128,CLAIMS,1,C001,False,True
M4-FUNG-0128,CONFLICTS_AND_UNCERTAINTIES,2,U001,False,True
M4-FUNG-0128,SOURCES,5,S001,False,True
M4-FUNG-0129,RECORD_CONTROL,6,field,True,True
M4-FUNG-0129,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0129,PATHWAY_AND_RELATIONSHIPS,3,lnaA / lnbA,False,False
M4-FUNG-0129,EXPERIMENTS,2,evidence_architecture,False,True
M4-FUNG-0129,CLAIMS,1,C001,False,True
M4-FUNG-0129,CONFLICTS_AND_UNCERTAINTIES,2,U001,False,True
M4-FUNG-0129,SOURCES,3,S001,False,True
M4-FUNG-0130,RECORD_CONTROL,6,field,True,True
M4-FUNG-0130,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0130,GENES_AND_FUNCTION,3,biF,False,False
M4-FUNG-0130,EXPERIMENTS_AND_CONTEXT,2,functional_validation,False,False
M4-FUNG-0130,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0130,CONFLICTS_AND_UNCERTAINTIES,1,U001,False,True
M4-FUNG-0130,SOURCES,4,S001,False,True
M4-FUNG-0131,RECORD_CONTROL,6,field,True,True
M4-FUNG-0131,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0131,GENES_AND_FUNCTION,3,biF / ACR44942.1,False,False
M4-FUNG-0131,EXPERIMENTS_AND_CONTEXT,2,functional_validation,False,False
M4-FUNG-0131,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0131,CONFLICTS_AND_UNCERTAINTIES,1,U001,False,True
M4-FUNG-0131,SOURCES,4,S001,False,True
M4-FUNG-0132,RECORD_CONTROL,6,field,True,True
M4-FUNG-0132,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0132,GENES_AND_EXPERIMENTS,3,MaNPS1 / NPS1,False,False
M4-FUNG-0132,DEVELOPMENTAL_AND_MEASUREMENT_CONTEXT,3,developmental_window,False,False
M4-FUNG-0132,CONFLICTS_AND_UNCERTAINTIES,2,U001,False,True
M4-FUNG-0132,SOURCES,4,S001,False,True
M4-FUNG-0133,RECORD_CONTROL,6,field,True,True
M4-FUNG-0133,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0133,CORE_FUNCTIONAL_ARCHITECTURE,5,dimethylallyltryptophan_synthase,False,False
M4-FUNG-0133,EVIDENCE_AND_CONTEXT,2,chemical_evidence,False,False
M4-FUNG-0133,CONFLICTS_AND_UNCERTAINTIES,2,U001,False,True
M4-FUNG-0133,SOURCES,4,S001,False,True
M4-FUNG-0134,RECORD_CONTROL,6,field,True,True
M4-FUNG-0134,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0134,GENES_AND_PATHWAY,5,fsr1,False,False
M4-FUNG-0134,ACTIVATION_AND_TEMPORAL_CONTEXT,3,nutrient_pH_gate,False,False
M4-FUNG-0134,CONFLICTS_AND_UNCERTAINTIES,2,U001,False,True
M4-FUNG-0134,SOURCES,3,S001,False,True
M4-FUNG-0135,RECORD_CONTROL,6,field,True,True
M4-FUNG-0135,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0135,MODERN_FUNCTIONAL_INTERPRETATION,4,BcBOA6_BcPKS6,False,False
M4-FUNG-0135,BIOLOGICAL_ROLE_AND_CONFLICTS,3,virulence_relationship,False,False
M4-FUNG-0135,SOURCES,3,S001,False,True
M4-FUNG-0136,RECORD_CONTROL,6,field,True,True
M4-FUNG-0136,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0136,GENE_AND_CAUSALITY,3,SNOG_00477 / SN477 / mlnS,False,False
M4-FUNG-0136,EXPRESSION_MEASUREMENTS_AND_ROLE,3,infection_expression,False,False
M4-FUNG-0136,CONFLICTS_AND_UNCERTAINTIES,2,U001,False,True
M4-FUNG-0136,SOURCES,3,S001,False,True
M4-FUNG-0137,RECORD_CONTROL,6,field,True,True
M4-FUNG-0137,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0137,GENES_AND_MECHANISM,4,lasS1 + lasS2,False,False
M4-FUNG-0137,CLAIMS_RELATIONSHIPS_CONFLICTS,4,C001,False,False
M4-FUNG-0137,SOURCES,3,S001,False,True
M4-FUNG-0138,RECORD_CONTROL,6,field,True,True
M4-FUNG-0138,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0138,GENES_AND_MECHANISM,2,resS1 + resS2,False,False
M4-FUNG-0138,CLAIMS_RELATIONSHIPS_CONFLICTS,4,C001,False,False
M4-FUNG-0138,SOURCES,2,S001,False,True
M4-FUNG-0139,RECORD_CONTROL,6,field,True,True
M4-FUNG-0139,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0139,GENES_AND_MECHANISM,3,CTB1,False,False
M4-FUNG-0139,CLAIMS_RELATIONSHIPS_CONFLICTS,3,C001,False,False
M4-FUNG-0139,SOURCES,4,S001,False,True
M4-FUNG-0140,RECORD_CONTROL,6,field,True,True
M4-FUNG-0140,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0140,GENES_AND_MECHANISM,3,erg1,False,False
M4-FUNG-0140,CLAIMS_RELATIONSHIPS_CONFLICTS,2,C001,False,False
M4-FUNG-0140,SOURCES,3,S001,False,True
M4-FUNG-0141,RECORD_CONTROL,6,field,True,True
M4-FUNG-0141,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0141,GENES_ACTIVATION_CONTEXT,3,AaNPS6,False,False
M4-FUNG-0141,CLAIMS_RELATIONSHIPS_CONFLICTS,3,C001,False,False
M4-FUNG-0141,SOURCES,2,S001,False,True
M4-FUNG-0142,RECORD_CONTROL,6,field,True,True
M4-FUNG-0142,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0142,GENES_ACTIVATION_CONTEXT,4,sidN,False,False
M4-FUNG-0142,CLAIMS_RELATIONSHIPS_CONFLICTS,3,C001,False,False
M4-FUNG-0142,SOURCES,4,S001,False,True
M4-FUNG-0143,RECORD_CONTROL,6,field,True,True
M4-FUNG-0143,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0143,GENES_AND_MECHANISM,1,sidN,False,False
M4-FUNG-0143,CLAIMS_RELATIONSHIPS_CONFLICTS,3,C001,False,False
M4-FUNG-0143,SOURCES,3,S001,False,True
M4-FUNG-0144,RECORD_CONTROL,6,field,True,True
M4-FUNG-0144,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0144,GENES_AND_MECHANISM,3,ACRTS2,False,False
M4-FUNG-0144,CLAIMS_RELATIONSHIPS_CONFLICTS,3,C001,False,False
M4-FUNG-0144,SOURCES,3,S001,False,True
M4-FUNG-0145,RECORD_CONTROL,6,field,True,True
M4-FUNG-0145,RECORD_IDENTITY,5,mibig_accession,False,True
M4-FUNG-0145,PATHWAY_CONTEXT,3,ACTTS3,False,False
M4-FUNG-0145,CLAIMS_RELATIONSHIPS_CONFLICTS,2,R001,False,False
M4-FUNG-0145,SOURCES,5,S001,False,True
M4-FUNG-0146,RECORD_CONTROL,6,field,True,True
M4-FUNG-0146,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0146,GENES_AND_MECHANISM,4,ACTTS3,False,False
M4-FUNG-0146,CLAIMS_RELATIONSHIPS_CONFLICTS,3,C001,False,False
M4-FUNG-0146,SOURCES,6,S001,False,True
M4-FUNG-0147,RECORD_CONTROL,7,field,True,True
M4-FUNG-0147,RECORD_IDENTITY,7,mibig_accession,False,True
M4-FUNG-0147,GENES_AND_MECHANISM,5,eqxS,False,False
M4-FUNG-0147,CLAIMS,2,C001,False,True
M4-FUNG-0147,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0147,CONFLICTS,1,U001,False,True
M4-FUNG-0147,SOURCES,5,S001,False,True
M4-FUNG-0148,RECORD_CONTROL,6,field,True,True
M4-FUNG-0148,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0148,GENES_AND_MECHANISM,3,atrA,False,False
M4-FUNG-0148,CLAIMS,1,C001,False,True
M4-FUNG-0148,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0148,CONFLICTS,1,U001,False,True
M4-FUNG-0148,SOURCES,4,S001,False,True
M4-FUNG-0149,RECORD_CONTROL,6,field,True,True
M4-FUNG-0149,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0149,GENES_AND_MECHANISM,3,pks1,False,False
M4-FUNG-0149,CLAIMS,1,C001,False,True
M4-FUNG-0149,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0149,CONFLICTS,1,U001,False,True
M4-FUNG-0149,SOURCES,4,S001,False,True
M4-FUNG-0150,RECORD_CONTROL,6,field,True,True
M4-FUNG-0150,RECORD_IDENTITY,7,mibig_accession,False,True
M4-FUNG-0150,GENES_AND_MECHANISM,3,pks1,False,False
M4-FUNG-0150,CLAIMS,1,C001,False,True
M4-FUNG-0150,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0150,CONFLICTS,1,U001,False,True
M4-FUNG-0150,SOURCES,4,S001,False,True
M4-FUNG-0151,RECORD_CONTROL,6,field,True,True
M4-FUNG-0151,RECORD_IDENTITY,7,mibig_accession,False,True
M4-FUNG-0151,GENES_AND_MECHANISM,4,EfPKS1,False,False
M4-FUNG-0151,CLAIMS,2,C001,False,True
M4-FUNG-0151,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0151,CONFLICTS,1,U001,False,True
M4-FUNG-0151,SOURCES,5,S001,False,True
M4-FUNG-0152,RECORD_CONTROL,6,field,True,True
M4-FUNG-0152,RECORD_IDENTITY,6,mibig_accession,False,True
M4-FUNG-0152,GENES_AND_MECHANISM,5,terB,False,False
M4-FUNG-0152,CLAIMS,2,C001,False,True
M4-FUNG-0152,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0152,CONFLICTS,1,U001,False,True
M4-FUNG-0152,SOURCES,3,S001,False,True
M4-FUNG-0153,RECORD_CONTROL,6,field,True,True
M4-FUNG-0153,RECORD_IDENTITY,7,mibig_accession,False,True
M4-FUNG-0153,GENES_AND_MECHANISM,3,AMT,False,False
M4-FUNG-0153,CLAIMS,1,C001,False,True
M4-FUNG-0153,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0153,CONFLICTS,1,U001,False,True
M4-FUNG-0153,SOURCES,3,S001,False,True
M4-FUNG-0154,RECORD_CONTROL,6,field,True,True
M4-FUNG-0154,RECORD_IDENTITY,7,mibig_accession,False,True
M4-FUNG-0154,GENES_AND_MECHANISM,5,AKT1,False,False
M4-FUNG-0154,CLAIMS,2,C001,False,True
M4-FUNG-0154,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0154,CONFLICTS,1,U001,False,True
M4-FUNG-0154,SOURCES,4,S001,False,True
M4-FUNG-0155,RECORD_CONTROL,6,field,True,True
M4-FUNG-0155,RECORD_IDENTITY,7,mibig_accession,False,True
M4-FUNG-0155,GENES_AND_MECHANISM,4,LPS2,False,False
M4-FUNG-0155,CLAIMS,1,C001,False,True
M4-FUNG-0155,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0155,CONFLICTS,2,U001,False,True
M4-FUNG-0155,SOURCES,3,S001,False,True
M4-FUNG-0156,RECORD_CONTROL,6,field,True,True
M4-FUNG-0156,RECORD_IDENTITY,7,mibig_accession,False,True
M4-FUNG-0156,GENES_AND_MECHANISM,4,HR-PKS BAQ25466.1,False,False
M4-FUNG-0156,CLAIMS,2,C001,False,True
M4-FUNG-0156,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0156,CONFLICTS,1,U001,False,True
M4-FUNG-0156,SOURCES,3,S001,False,True
M4-FUNG-0157,RECORD_CONTROL,6,field,True,True
M4-FUNG-0157,RECORD_IDENTITY,7,mibig_accession,False,True
M4-FUNG-0157,GENES_AND_MECHANISM,4,PKS1,False,False
M4-FUNG-0157,CLAIMS,2,C001,False,True
M4-FUNG-0157,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0157,CONFLICTS,1,U001,False,True
